Trial_ID,Pitch_Number,Condition_Mode,Selected_Pitch_Type,Pitch_Speed_Kmph,Selected_Course_Zone,Target_Pos_X,Target_Pos_Y,Target_Pos_Z,Impact_Pos_X,Impact_Pos_Y,Impact_Pos_Z,Noise_Delta_Distance,Mitt_Start_X,Mitt_Start_Y,Mitt_Start_Z,Mitt_Catch_X,Mitt_Catch_Y,Mitt_Catch_Z,Mitt_Movement_Distance,Catch_Result,Batter_Reaction
Sub_Test01,57,Active_Noise,Straight,156.6,Mid Center,0.025,0.996,-20.260,-0.041,1.077,-20.260,0.105,0.044,0.961,-20.261,-0.001,0.940,-20.171,0.103,Ball,Take
Sub_Test01,58,Active_Noise,Straight,155.8,Mid Center,0.016,0.988,-20.238,-0.085,0.771,-20.238,0.239,0.028,0.978,-20.239,-0.010,0.838,-20.170,0.160,Ball,Take
Sub_Test01,59,Active_Noise,Straight,156.2,Mid Center,0.034,0.998,-20.241,0.199,1.078,-20.241,0.183,0.041,0.978,-20.241,0.025,0.937,-20.236,0.045,Ball_Missed,Take
Sub_Test01,60,Active_Noise,Straight,154.1,Mid Center,0.043,0.984,-20.232,-0.197,0.949,-20.232,0.242,0.039,0.962,-20.231,0.028,0.949,-20.233,0.017,Ball_Missed,Take
Sub_Test01,61,Active_Noise,Straight,155.1,Mid Center,0.043,0.964,-20.231,0.127,1.072,-20.231,0.137,0.045,0.955,-20.242,0.060,0.957,-20.127,0.116,Ball,Take
Sub_Test01,62,Active_Noise,Straight,154.7,Mid Center,0.044,0.971,-20.233,0.174,1.045,-20.233,0.149,0.038,0.976,-20.228,0.145,0.961,-20.176,0.120,Ball_PassedBall,Take
Sub_Test01,63,Active_Noise,Straight,153.7,Mid Center,0.048,1.000,-20.240,0.049,0.892,-20.240,0.108,0.044,0.986,-20.245,0.052,0.935,-20.196,0.072,Ball,Take
Sub_Test01,64,Active_Noise,Straight,153.8,Mid Center,0.037,0.983,-20.244,-0.136,0.995,-20.244,0.174,0.051,0.970,-20.252,-0.116,0.897,-20.137,0.214,Ball,Take
Sub_Test01,65,Active_Noise,Straight,154.4,Mid Center,0.059,0.979,-20.235,0.013,0.851,-20.235,0.136,0.060,0.957,-20.249,0.008,0.853,-20.152,0.152,Ball,Take
Sub_Test01,66,Active_Noise,Straight,157.6,Mid Center,0.039,0.977,-20.258,0.018,1.045,-20.258,0.071,0.045,0.958,-20.260,0.044,0.909,-20.220,0.063,Ball,Take
Sub_Test01,67,Active_Noise,Straight,155.8,Low Center,0.020,0.855,-20.268,0.077,0.645,-20.268,0.218,0.018,0.857,-20.281,0.041,0.786,-20.240,0.085,Ball_Missed,Take
Sub_Test01,68,Active_Noise,Straight,156.2,Low Center,0.020,0.856,-20.289,0.735,0.406,-20.289,0.845,0.014,0.850,-20.286,0.026,0.847,-20.277,0.016,Ball_Missed,Take
Sub_Test01,69,Active_Noise,Straight,155.5,Low Center,0.024,0.845,-20.275,0.198,0.783,-20.275,0.185,0.025,0.847,-20.280,0.038,0.834,-20.271,0.021,Ball,Take
Sub_Test01,70,Active_Noise,Straight,155.3,Low Center,0.012,0.839,-20.259,0.073,1.081,-20.259,0.249,0.012,0.842,-20.264,0.001,0.858,-20.273,0.021,Ball_Missed,Take
